Date,EUR,USD,CNY,JPY,HKD,AUD,CAD,CHF,SGD,INR,ILS,CZK,DKK,HUF,MYR,NZD,NOK,PLN,SAR,ZAR,SEK,TWD,THB,TRY,KRW
2014-11-03,1.2799,1.5978,9.775,182.4528,12.3906,1.8357,1.8073,1.5433,2.0629,98.0889,6.0852,35.5832,9.5273,395.8407,5.3007,2.0681,10.8427,5.4011,5.9937,17.7097,11.8326,48.7169,52.2401,3.5775,1723.2193
2014-11-04,1.2734,1.6008,9.7889,181.3546,12.4102,1.8345,1.8252,1.5345,2.0646,98.2971,6.0598,35.3651,9.4778,393.4828,5.3299,2.0578,10.9713,5.3833,6.0067,17.688,11.8179,48.8252,52.3141,3.5618,1725.2462
2014-11-05,1.2792,1.5976,9.7669,182.9412,12.3848,1.8592,1.8192,1.5404,2.0681,98.2604,6.0667,35.5811,9.5188,397.2573,5.34,2.0702,10.9039,5.4072,5.9944,17.8308,11.7792,48.8618,52.4971,3.588,1745.2342
2014-11-06,1.2788,1.5903,9.7194,182.4392,12.3291,1.8511,1.815,1.5402,2.0572,97.7478,6.0366,35.5068,9.5135,396.3729,5.306,2.0581,10.8935,5.3916,5.9663,17.7562,11.7614,48.5845,52.2175,3.5861,1725.5709
2014-11-07,1.2763,1.5844,9.7005,182.1585,12.2835,1.84,1.7985,1.5359,2.048,97.4723,6.0286,35.3663,9.4934,394.7216,5.3014,2.0507,10.8413,5.3931,5.9447,17.8234,11.7928,48.4898,52.0079,3.5793,1724.5243
2014-11-10,1.2754,1.5871,9.7115,181.961,12.3068,1.8365,1.7969,1.5338,2.0486,97.6543,6.0289,35.1881,9.4871,392.1581,5.2858,2.0429,10.7641,5.3774,5.9551,17.8355,11.7565,48.5391,52.1204,3.5811,1728.1614
2014-11-11,1.2773,1.5873,9.7206,183.8252,12.309,1.8331,1.8,1.5367,2.0529,97.6904,6.063,35.2828,9.5035,392.8079,5.3119,2.0387,10.8206,5.3878,5.956,17.8632,11.774,48.5531,52.1587,3.5925,1742.9824
2014-11-12,1.2687,1.583,9.697,182.2825,12.2757,1.8125,1.7893,1.5252,2.0403,97.2199,6.0195,35.0399,9.4417,388.8037,5.2785,2.0051,10.7024,5.3509,5.9394,17.677,11.7296,48.401,51.9382,3.5599,1729.3009
2014-11-13,1.2613,1.5735,9.6366,182.2113,12.2019,1.8005,1.7845,1.5161,2.0312,96.7702,5.9914,34.8466,9.3878,385.5611,5.2508,1.9903,10.6733,5.3385,5.9041,17.5922,11.6901,48.1648,51.5636,3.5218,1721.0313
2014-11-14,1.2538,1.5646,9.5894,182.2759,12.1327,1.7924,1.7708,1.5064,2.0321,96.5984,5.9851,34.7462,9.3323,383.2574,5.2367,1.9818,10.5932,5.2979,5.8708,17.4246,11.5973,48.0794,51.3658,3.5011,1725.4565
2014-11-17,1.2562,1.5649,9.5838,182.2326,12.1353,1.7963,1.7705,1.5092,2.0314,96.7578,5.9887,34.7853,9.3501,384.5481,5.2377,1.9746,10.6115,5.3023,5.8715,17.4108,11.6205,48.0542,51.3444,3.4882,1718.8549
2014-11-18,1.2485,1.5645,9.576,182.4676,12.133,1.7919,1.7685,1.4999,2.0279,96.5688,6.0178,34.5461,9.2946,381.3804,5.2458,1.9711,10.5279,5.2641,5.87,17.2549,11.5407,48.0935,51.253,3.4763,1716.2096
2014-11-19,1.2493,1.5667,9.5866,184.4006,12.1501,1.8158,1.7763,1.5018,2.0467,97.1276,6.0088,34.6096,9.2991,381.1874,5.2641,1.993,10.636,5.2663,5.8783,17.3431,11.5789,48.393,51.4034,3.5082,1743.7371
2014-11-20,1.2521,1.5703,9.6149,185.5152,12.1785,1.8211,1.7748,1.5042,2.0412,97.2487,6.0336,34.6503,9.3193,381.2745,5.2856,1.9956,10.6128,5.2754,5.8915,17.2039,11.6217,48.5074,51.5294,3.4892,1746.6447
2014-11-21,1.2631,1.5678,9.6018,184.3419,12.1619,1.8056,1.7603,1.5183,2.0347,96.8391,6.0454,34.9635,9.3986,384.2702,5.2584,1.9876,10.6466,5.2997,5.8822,17.1361,11.6932,48.4168,51.3533,3.4805,1740.9478
2014-11-24,1.2622,1.5698,9.6405,185.8643,12.1757,1.822,1.7703,1.5182,2.0476,97.1078,6.0585,34.8342,9.391,385.956,5.2628,1.9969,10.642,5.2943,5.8896,17.3036,11.6771,48.6324,51.5601,3.4999,1751.7869
2014-11-25,1.2595,1.5726,9.6487,185.3466,12.1952,1.8417,1.7698,1.5155,2.0467,97.3518,6.069,34.7468,9.3702,386.1598,5.2729,2.012,10.7126,5.2629,5.9006,17.2252,11.6856,48.6067,51.5498,3.494,1745.7275
2014-11-26,1.2606,1.5793,9.6947,185.6309,12.2459,1.8495,1.7742,1.5158,2.0499,97.5928,6.1185,34.7653,9.3785,387.2613,5.2922,2.0022,10.7393,5.2681,5.9263,17.2899,11.6554,48.779,51.7537,3.4903,1745.5687
2014-11-27,1.2598,1.5723,9.6523,185.2641,12.19,1.8392,1.7808,1.5143,2.0416,97.2625,6.1273,34.7881,9.3721,387.0471,5.2633,1.9989,10.8897,5.2643,5.8999,17.2568,11.6915,48.5652,51.5085,3.4721,1730.7721
2014-11-28,1.2565,1.5663,9.6216,185.9041,12.147,1.8343,1.7857,1.5093,2.0417,97.4395,6.1048,34.7197,9.3492,384.9032,5.298,1.9948,10.9733,5.253,5.8785,17.2943,11.6587,48.5717,51.453,3.4741,1742.6967
2014-12-01,1.2602,1.5722,9.6714,186.0227,12.1929,1.8512,1.7893,1.5154,2.0523,97.4214,6.1659,34.7885,9.3755,385.9174,5.3981,1.9944,10.9289,5.2648,5.9009,17.2876,11.655,48.7877,51.5603,3.4915,1743.8685
2014-12-02,1.2621,1.5652,9.6244,186.4623,12.1378,1.8506,1.7826,1.52,2.049,96.7763,6.2168,34.868,9.3897,388.1196,5.3569,2.0044,10.9612,5.258,5.8742,17.4251,11.7352,48.6542,51.4168,3.4935,1744.6815
2014-12-03,1.2752,1.5713,9.6633,187.9903,12.1828,1.8648,1.785,1.5344,2.0595,97.2053,6.2491,35.2184,9.4885,391.7921,5.4076,2.0191,11.0541,5.294,5.8974,17.6045,11.8073,48.9028,51.6093,3.5199,1750.6796
2014-12-04,1.2624,1.57,9.6619,187.9761,12.1711,1.869,1.786,1.5177,2.0584,97.0417,6.2125,34.8425,9.3922,387.621,5.4102,2.0146,11.0505,5.2476,5.893,17.5534,11.722,48.8662,51.653,3.5064,1747.6769
2014-12-05,1.2681,1.5592,9.5886,189.3025,12.0858,1.8713,1.7817,1.5246,2.0619,96.5425,6.208,34.9932,9.4334,389.166,5.4112,2.0184,11.1369,5.2721,5.8523,17.6919,11.7904,48.7001,51.4692,3.5285,1744.433
2014-12-08,1.2711,1.562,9.6414,188.8927,12.1072,1.8794,1.7896,1.5279,2.0625,96.5706,6.1997,35.0811,9.4567,389.426,5.4592,2.0373,11.1843,5.287,5.8619,18.0536,11.8091,48.6251,51.5929,3.5457,1739.615
2014-12-09,1.263,1.5691,9.7057,186.6915,12.1657,1.8785,1.7924,1.5181,2.0637,97.0959,6.1633,34.8753,9.3962,386.7559,5.4652,2.0275,11.1287,5.2566,5.8882,17.8956,11.7598,48.8508,51.5371,3.5509,1730.3407
2014-12-10,1.2639,1.5694,9.6931,186.4133,12.1647,1.8893,1.8001,1.5206,2.0591,97.4362,6.1682,34.9004,9.4026,387.8947,5.4607,2.0318,11.2562,5.2722,5.8892,18.1828,11.814,48.9441,51.4606,3.5555,1733.5906
2014-12-11,1.2678,1.5698,9.7141,187.4969,12.168,1.9019,1.81,1.523,2.0646,98.0497,6.1622,35.0093,9.4294,390.7385,5.4762,2.0133,11.4252,5.2955,5.8921,18.2871,11.8597,49.0099,51.5365,3.5763,1732.0702000000001
2014-12-12,1.2598,1.57,9.7126,186.1078,12.1713,1.9035,1.8124,1.513,2.0603,98.1642,6.1359,34.7562,9.3702,389.0733,5.4871,2.0206,11.5262,5.2655,5.8927,18.3243,11.8444,49.1661,51.5117,3.6126,1733.0131
2014-12-15,1.2571,1.5614,9.6651,184.8541,12.1052,1.9018,1.815,1.5099,2.0509,98.6414,6.1516,34.6673,9.3519,388.0559,5.4594,2.0178,11.5854,5.2514,5.8602,18.3009,11.925,48.8804,51.4794,3.6787,1719.9289
2014-12-16,1.2574,1.5729,9.7347,184.3439,12.1961,1.9144,1.8299,1.51,2.0493,100.1308,6.1436,34.7185,9.3564,394.6144,5.4871,2.0209,11.7697,5.3031,5.9036,18.4608,11.98,49.1783,51.89,3.7372,1700.1319
2014-12-17,1.2621,1.5643,9.6932,183.6645,12.1301,1.9154,1.824,1.5157,2.0447,99.3722,6.1371,34.8591,9.3898,395.7071,5.4485,2.0221,11.641,5.3377,5.8724,18.203,12,48.9923,51.5437,3.6601,1710.5464
2014-12-18,1.2732,1.5634,9.715,185.8101,12.1254,1.9162,1.8142,1.5329,2.0554,98.4707,6.1659,35.1412,9.4719,399.4125,5.4187,2.017,11.5583,5.4142,5.8687,18.0147,12.0514,49.0955,51.4046,3.6257,1718.2704
2014-12-19,1.2753,1.5638,9.7262,186.7803,12.127,1.9192,1.814,1.5342,2.0584,98.9416,6.1284,35.2563,9.4852,403.8945,5.4366,2.0155,11.5015,5.4349,5.8708,18.1061,12.0824,49.2613,51.4021,3.6202,1717.115
2014-12-22,1.2751,1.5629,9.7233,187.4386,12.1217,1.9193,1.8192,1.5335,2.0613,98.8222,6.1039,35.1853,9.4872,400.0014,5.4498,2.0195,11.5379,5.4374,5.8671,18.0374,12.155,49.3642,51.4116,3.615,1716.5018
2014-12-23,1.2748,1.5522,9.6634,187.3505,12.0437,1.9163,1.8023,1.5326,2.0536,98.425,6.0904,35.3273,9.4835,402.5955,5.4265,2.0124,11.5322,5.4766,5.8256,18.0327,12.0957,49.2684,51.0984,3.6034,1716.3141
2014-12-24,1.274,1.5543,9.6597,187.1843,12.0648,1.9161,1.8035,1.5321,2.0565,98.7291,6.0812,35.3629,9.4775,402.551,5.4338,2.0133,11.6403,5.4891,5.8336,18.122,12.1074,49.4345,51.1209,3.6122,1714.9369
2014-12-29,1.275,1.5529,9.6617,187.2487,12.0483,1.9059,1.8051,1.5338,2.0531,98.8731,6.0638,35.3202,9.4877,401.6503,5.4305,1.9932,11.5666,5.4893,5.8282,18.0222,12.1599,49.3636,51.1681,3.5973,1707.2583
2014-12-30,1.279,1.556,9.6495,185.7553,12.0704,1.898,1.8056,1.538,2.0559,98.6271,6.0567,35.4736,9.5222,402.6211,5.4429,1.9832,11.5298,5.4862,5.8392,17.98,12.0561,49.3128,51.1613,3.6224,1708.7681
2014-12-31,1.2841,1.5608,9.6841,186.2503,12.1043,1.9018,1.8074,1.5439,2.0621,98.385,6.0645,35.5921,9.5602,404.7037,5.4573,1.9916,11.5943,5.4965,5.8571,18.0327,12.068,49.4227,51.3191,3.632,1701.3032
2015-01-02,1.279,1.5388,9.5476,184.9638,11.9345,1.8937,1.8024,1.5373000000000001,2.0461,97.383,6.057,35.4163,9.5205,406.8592,5.4104,1.992,11.6216,5.503,5.7774,18.0198,12.1405,48.8861,50.7035,3.6046,1702.0821
2015-01-05,1.2767,1.524,9.4794,182.2552,11.8203,1.8819,1.7966,1.5338,2.0348,96.774,6.027,35.3545,9.4985,406.4128,5.3851,1.9787,11.5784,5.4893,5.7208,17.827,12.067,48.8099,50.231,3.5526,1690.7256
2015-01-06,1.2727,1.517,9.4244,180.0831,11.7615,1.8696,1.7885,1.5287,2.0226,96.4433,5.9922,35.2155,9.4702,405.9502,5.3952,1.9491,11.6506,5.4907,5.6935,17.7463,11.9884,48.5349,49.8941,3.5169,1670.4901
2015-01-07,1.2762,1.5063,9.3582,179.9275,11.6812,1.8735,1.7872,1.5327,2.0193,95.3639,5.9925,35.5269,9.496,406.9167,5.3941,1.9507,11.6511,5.4957,5.6545,17.6822,12.0359,48.2024,49.5422,3.5097,1661.7351
2015-01-08,1.2789,1.5082,9.3724,180.5014,11.6964,1.8601,1.7831,1.5363,2.0186,94.5264,5.9661,35.6786,9.5143,404.77,5.379,1.9328,11.5098,5.4781,5.663,17.5016,12.131,48.2571,49.5745,3.4723,1654.6764
2015-01-09,1.2801,1.5148,9.4046,180.0643,11.7455,1.85,1.7956,1.5374,2.0204,94.4554,5.9713,36.0964,9.5234,405.5127,5.3965,1.9363,11.5645,5.4541,5.6878,17.4149,12.1631,48.3267,49.7612,3.4704,1647.2541
2015-01-12,1.281,1.5137,9.389,179.6005,11.7354,1.855,1.8061,1.5384,2.0215,93.9629,5.9697,36.315,9.5295,408.7515,5.3994,1.9494,11.7188,5.4831,5.6814,17.4496,12.2436,48.2484,49.7402,3.4591,1641.6076
2015-01-13,1.2881,1.5176,9.4046,179.8356,11.7661,1.8612,1.8106,1.547,2.0257,94.0457,5.9746,36.4922,9.5821,409.9916,5.4535,1.962,11.7418,5.5134,5.696,17.4513,12.2154,48.3378,49.8683,3.4616,1642.1798
2015-01-14,1.2907,1.5213,9.4255,177.84,11.7966,1.8646,1.8193,1.5502,2.0287,94.4651,5.9244,36.252,9.6012,412.4431,5.4676,1.9678,11.6327,5.4954,5.7096,17.3968,12.2755,48.3903,49.8226,3.4702,1646.077
2015-01-15,1.3091,1.5168,9.3844,177.2988,11.7611,1.8435,1.8074,1.3783,2.0157,94.1326,5.9525,36.5985,9.7316,420.2061,5.4051,1.9516,11.6048,5.6352,5.6933,17.4512,12.3449,48.0462,49.6449,3.4841,1637.2643
2015-01-16,1.315,1.5113,9.3799,177.8044,11.7185,1.8428,1.8096,1.2893,2.0061,93.5041,5.9426,36.6957,9.772,420.4499,5.378,1.9455,11.5175,5.6721,5.6743,17.5119,12.3253,47.5787,49.223,3.5275,1630.4055
2015-01-19,1.3031,1.5158,9.4268,178.152,11.7526,1.8443,1.8127,1.3265,2.0213,93.4415,5.9313,36.3912,9.6868,416.5974,5.4137,1.9493,11.5624,5.6425,5.6923,17.656,12.323,47.7416,49.4151,3.5392,1635.7604
2015-01-20,1.3129,1.5195,9.4417,179.8176,11.7804,1.858,1.8369,1.3335,2.0331,93.7987,5.9735,36.7547,9.7579,416.8976,5.4938,1.9747,11.6555,5.6827,5.7063,17.6783,12.4255,48.1271,49.7484,3.5792,1653.4439
2015-01-21,1.3046,1.5116,9.3888,177.9909,11.717,1.855,1.8572,1.3021,2.0153,93.0541,5.9462,36.4796,9.7001,410.2206,5.4629,1.985,11.5217,5.6023,5.6789,17.3514,12.3837,47.5723,49.2479,3.5288,1634.5838
2015-01-22,1.3214,1.5086,9.3661,177.9092,11.6945,1.8604,1.8601,1.3116,2.014,92.9373,5.9591,36.8171,9.834,413.4412,5.4332,1.9979,11.5134,5.6198,5.6675,17.1879,12.3567,47.3844,49.12,3.5045,1633.7082
2015-01-23,1.336,1.5026,9.358,177.0664,11.6473,1.8908,1.8635,1.319,2.0202,92.3798,6.0269,37.0045,9.9447,414.3473,5.4116,2.0059,11.68,5.6235,5.6505,17.1169,12.4326,46.9608,48.9848,3.5228,1617.7743
2015-01-26,1.3372,1.5051,9.4121,178.2339,11.6677,1.8992,1.8716,1.3514,2.0206,92.5335,6.0106,37.1073,9.9602,415.8547,5.447,2.0293,11.6905,5.6348,5.6559,17.2158,12.5061,47.1299,49.0211,3.5368,1626.5766
2015-01-27,1.3335,1.5205,9.4925,178.6435,11.7877,1.9119,1.8842,1.3726,2.0367,93.2948,5.9975,37.1484,9.927,415.1437,5.4746,2.0366,11.7462,5.6522,5.7171,17.5318,12.4203,47.2587,49.4315,3.5896,1636.2709
2015-01-28,1.3385,1.5179,9.4831,178.7024,11.7674,1.9067,1.889,1.3735,2.0528,93.1353,5.9776,37.222,9.9642,418.1587,5.4918,2.0353,11.7992,5.6747,5.7065,17.4844,12.5033,47.3699,49.4228,3.6111,1649.7144
2015-01-29,1.3299,1.5077,9.4175,178.0141,11.6883,1.9359,1.8953,1.3848,2.0377,93.1495,5.9216,36.987,9.8999,413.3973,5.4722,2.0685,11.767,5.6022,5.6697,17.3669,12.4433,47.5483,49.347,3.6287,1654.7158
2015-01-30,1.3309,1.5018,9.3855,176.3864,11.6439,1.9276,1.9037,1.3815,2.0322,93.1349,5.8958,36.9275,9.9076,413.8069,5.4523,2.0689,11.6429,5.5732,5.6472,17.4689,12.4258,47.6506,49.229,3.6644,1659.489
2015-02-02,1.3256,1.5035,9.411,176.3004,11.6569,1.9229,1.8925,1.3891,2.032,92.7287,5.9107,36.8253,9.8679,412.5545,5.4585,2.0585,11.4723,5.5427,5.6464,17.3391,12.4684,47.5001,48.984,3.6568,1654.7671
2015-02-03,1.3201,1.5114,9.4573,177.6348,11.7202,1.9657,1.8876,1.3968,2.0359,93.2032,5.8789,36.6873,9.8271,408.074,5.4871,2.0787,11.4197,5.5055,5.6727,17.2327,12.4488,47.6371,49.3019,3.6289,1658.2174
2015-02-04,1.3317,1.5215,9.5051,178.8219,11.7951,1.9635,1.9125,1.4083,2.0492,93.9847,5.9259,36.9461,9.9135,409.5732,5.4143,2.0673,11.4947,5.542,5.7106,17.4087,12.5689,47.8664,49.6618,3.7178,1654.7682
2015-02-05,1.3376,1.5286,9.5562,179.5646,11.85,1.958,1.899,1.4141,2.0561,94.3675,5.8958,37.0914,9.957,410.3866,5.4591,2.0716,11.5057,5.5692,5.7371,17.2148,12.6417,48.1524,49.8171,3.7267,1664.0951
2015-02-06,1.346,1.5269,9.5332,181.7164,11.837,1.9558,1.9069,1.4122,2.0641,94.5766,5.9305,37.2828,10.0196,411.5119,5.408,2.0712,11.5632,5.6024,5.7294,17.527,12.7722,48.1882,49.8227,3.7696,1673.2992
2015-02-09,1.3444,1.524,9.52,180.7007,11.8168,1.9486,1.8994,1.4099,2.0629,94.6322,5.9151,37.2678,10.0076,413.9375,5.4277,2.0534,11.57,5.6327,5.7177,17.6883,12.7323,48.1477,49.7129,3.7877,1672.6052
2015-02-10,1.3476,1.526,9.523,182.006,11.8328,1.9614,1.9104,1.4128,2.0682,95.0736,5.902,37.2929,10.0318,416.5236,5.4623,2.0605,11.5323,5.6571,5.7252,17.8257,12.6726,48.1445,49.8086,3.81,1676.2652
2015-02-11,1.3504,1.5266,9.5293,183.7568,11.8383,1.979,1.9318,1.4142,2.0785,95.2867,5.9342,37.3663,10.0522,418.1169,5.4919,2.0686,11.6706,5.6952,5.727,18.1372,12.8168,48.2635,49.8893,3.8281,1693.091
2015-02-12,1.3509,1.5363,9.5927,182.8043,11.9125,1.9918,1.9215,1.4263,2.0855,95.5294,5.9807,37.3281,10.0569,413.5257,5.5407,2.0755,11.8209,5.6417,5.7639,18.0769,12.9903,48.183,50.1602,3.8,1696.8587
2015-02-13,1.3499,1.5393,9.6051,182.6687,11.9376,1.9798,1.9166,1.4317,2.0848,95.4799,5.9973,37.2683,10.0487,412.9098,5.5099,2.0606,11.6538,5.6473,5.7755,17.9398,12.9231,48.2109,50.1504,3.7864,1690.8903
2015-02-16,1.3486,1.5379,9.6093,182.2258,11.9304,1.978,1.9198,1.4293,2.0862,95.6182,5.934,37.2743,10.0395,413.7388,5.5065,2.0486,11.6113,5.6336,5.7696,17.9112,12.9024,48.3285,50.1202,3.7686,1692.9511
2015-02-17,1.3451,1.5336,9.5921,182.4831,11.8992,1.9656,1.9058,1.4331,2.0797,95.3005,5.9286,37.0951,10.0138,414.0357,5.4972,2.0402,11.5723,5.6343,5.7531,17.8726,12.7884,48.4418,49.9954,3.7616,1699.8576
2015-02-18,1.3597,1.5447,9.6615,184.051,11.9852,1.9819,1.9205,1.457,2.1002,96.1006,5.9734,37.3007,10.1215,416.8691,5.5926,2.0525,11.6121,5.6959,5.7949,18.0344,12.9989,48.9824,50.3109,3.7938,1721.0739
2015-02-19,1.3556,1.5439,9.6565,183.7395,11.977,1.9811,1.9322,1.4633,2.0969,95.9396,5.9355,37.1016,10.0921,413.4599,5.5897,2.0503,11.704,5.6468,5.7921,17.9725,12.9658,49.0265,50.2694,3.7756,1717.9747
2015-02-20,1.3523,1.5374,9.6158,182.5509,11.9275,1.9627,1.9236,1.4513,2.0893,95.7102,5.9337,37.2376,10.0794,413.3225,5.5662,2.042,11.5738,5.6474,5.7674,17.8823,12.8696,48.8401,50.0424,3.7746,1706.6216
2015-02-23,1.3605,1.5449,9.6627,183.6886,11.9833,1.9794,1.9435,1.4641,2.0989,96.0313,6.0325,37.2844,10.1528,415.7829,5.6149,2.0508,11.7512,5.685,5.7948,17.9607,13.0086,49.0197,50.2865,3.8205,1712.5525
2015-02-24,1.3637,1.5459,9.669,184.2713,11.992,1.9774,1.9452,1.4675,2.0998,96.0468,6.1024,37.4393,10.1753,416.572,5.6294,2.0656,11.7658,5.6737,5.7981,17.7969,12.991,48.9617,50.3345,3.8173,1718.2215
2015-02-25,1.3637,1.5488,9.6941,184.0749,12.0131,1.9632,1.927,1.4703,2.0969,95.8552,6.1123,37.3679,10.1843,415.3408,5.582,2.0547,11.7295,5.6698,5.8088,17.7067,12.8929,48.6811,50.398,3.8534,1707.552
2015-02-26,1.3742,1.541,9.6442,183.9338,11.9508,1.9693,1.9246,1.4693,2.0911,95.1665,6.0962,37.8654,10.26,416.1552,5.5222,2.0419,11.7732,5.7064,5.7794,17.7505,12.9214,48.4151,49.8976,3.8502,1696.8105
2015-02-27,1.3775,1.5451,9.687,184.6858,11.983,1.9736,1.9292,1.4651,2.101,95.4045,6.1639,37.8485,10.2789,417.509,5.5794,2.0414,11.789,5.717,5.7946,18.0035,12.8833,48.5888,49.9531,3.8881,1700.9233
2015-03-02,1.3723,1.5362,9.635,184.5437,11.9142,1.9735,1.9242,1.4695,2.0966,95.0965,6.1471,37.7682,10.2278,418.0704,5.5787,2.0417,11.8052,5.7025,5.7612,18.0204,12.7968,48.2267,49.6961,3.8654,1693.6144
2015-03-03,1.3743,1.5372,9.6445,183.8184,11.9207,1.9627,1.9149,1.4756,2.0944,95.1027,6.1159,37.7531,10.2416,421.1392,5.5723,2.0339,11.8522,5.7248,5.765,18.0664,12.7213,48.1881,49.7592,3.8951,1687.2307
2015-03-04,1.3794,1.5269,9.5738,182.6936,11.8407,1.9523,1.9021,1.4687,2.0877,95.1814,6.0968,37.9194,10.2796,422.8254,5.5671,2.0146,11.9349,5.7192,5.7263,18.0522,12.7544,47.9966,49.5021,3.9162,1682.1094
2015-03-05,1.3812,1.5237,9.5472,183.0878,11.8186,1.959,1.9019,1.4803,2.0888,94.8042,6.084,37.7072,10.2955,421.255,5.5615,2.0373,11.7806,5.7201,5.7143,17.9736,12.7084,47.9585,49.4136,3.9702,1677.6394
2015-03-06,1.3868,1.5061,9.4312,182.464,11.6849,1.9481,1.8971,1.4817,2.078,94.071,6.0637,37.9202,10.3318,423.8021,5.5018,2.0413,11.8627,5.7276,5.6483,18.1557,12.7655,47.5928,49.0085,3.9752,1674.6025
2015-03-09,1.3918,1.5096,9.4554,182.9333,11.7146,1.9567,1.9019,1.4906,2.0822,94.6225,6.0494,37.9446,10.3712,425.1822,5.5523,2.0514,11.9842,5.73,5.6613,18.2533,12.8142,47.5826,49.1979,3.9295,1684.7136
2015-03-10,1.4089,1.5085,9.4455,182.8453,11.7067,1.9755,1.906,1.508,2.0939,94.6131,6.1001,38.4331,10.4996,433.4595,5.5837,2.0747,12.2186,5.8645,5.6573,18.6104,12.9056,47.7667,49.3581,3.9776,1696.0367
2015-03-11,1.4134,1.4945,9.3575,181.5967,11.6046,1.9714,1.9076,1.5056,2.072,93.8135,6.0314,38.5328,10.5406,429.3119,5.5274,2.0708,12.2398,5.8391,5.6051,18.348,12.8939,47.3906,49.1466,3.8977,1692.2074
2015-03-12,1.4043,1.4905,9.3326,180.7827,11.5797,1.9345,1.8919,1.4957,2.0563,93.0852,5.972,38.3831,10.4737,425.9735,5.5007,2.0134,12.0848,5.8035,5.5901,18.2792,12.8348,47.0923,48.948,3.8649,1671.7895
2015-03-13,1.4022,1.4755,9.2344,178.7863,11.4633,1.9338,1.8892,1.4827,2.0529,93.0559,5.9575,38.2946,10.4586,429.049,5.4424,2.0132,12.0892,5.8208,5.534,18.398,12.7948,46.7925,48.6177,3.8865,1678.8239
2015-03-16,1.3995,1.48,9.2678,179.5388,11.4934,1.9336,1.8891,1.491,2.0559,92.9578,5.9308,38.1511,10.4457,424.7985,5.4834,2.003,12.2267,5.7765,5.5513,18.3843,12.7813,46.8094,48.7216,3.8921,1673.3176
2015-03-17,1.3902,1.4743,9.2129,178.8178,11.4454,1.936,1.8828,1.4805,2.0485,92.3659,5.9053,37.8188,10.3706,423.1053,5.4512,2.0163,12.229,5.7635,5.5298,18.2655,12.7859,46.5569,48.5708,3.8498,1664.0277
2015-03-18,1.3799,1.4686,9.1478,177.5831,11.3935,1.919,1.8757,1.4617,2.0405,92.0795,5.9096,37.7354,10.2867,419.5093,5.4448,1.9948,12.2704,5.7161,5.5084,18.1061,12.8528,46.2293,48.2655,3.8457,1656.713
2015-03-19,1.3866,1.4727,9.1241,178.0642,11.4283,1.9332,1.8768,1.4612,2.0468,92.1468,5.9376,38.0592,10.3308,420.9972,5.4556,1.9966,11.9214,5.7183,5.5238,18.1603,12.8007,46.3621,48.2383,3.8371,1652.5756
2015-03-20,1.3828,1.4922,9.2572,179.4818,11.5784,1.9232,1.8794,1.4576,2.0631,93.1282,6.0546,38.0026,10.3111,421.6492,5.5674,1.9751,12.0073,5.7207,5.5971,17.9691,12.902,46.873,48.6756,3.8451,1663.0196
2015-03-23,1.3668,1.4936,9.2805,178.8586,11.5838,1.9032,1.8694,1.4443,2.0419,92.9467,5.9218,37.3742,10.1916,414.7173,5.5203,1.9596,11.7788,5.6149,5.6017,17.7835,12.6961,46.7407,48.542,3.8054,1655.1627
2015-03-24,1.3633,1.4868,9.225,178.3119,11.531,1.8894,1.8603,1.4257,2.0338,92.7907,5.8229,37.3977,10.1724,409.2994,5.4246,1.9484,11.6986,5.5874,5.5762,17.6052,12.6603,46.458,48.3656,3.8174,1642.7505
2015-03-25,1.3576,1.4915,9.2646,178.0553,11.5673,1.8985,1.8666,1.4283,2.0404,93.0087,5.8977,37.168,10.1402,406.0285,5.4678,1.9543,11.6857,5.5507,5.5945,17.6837,12.6353,46.593,48.4887,3.8388,1641.5897
2015-03-26,1.3594,1.4843,9.2179,176.6614,11.51,1.8944,1.8509,1.4267,2.0307,93.2663,5.8753,37.3665,10.1489,407.7305,5.4303,1.9574,11.6975,5.5456,5.5663,17.7,12.6971,46.3139,48.2843,3.8461,1638.875
2015-03-27,1.3661,1.4878,9.2459,177.2862,11.5363,1.919,1.8715,1.4264,2.0359,92.999,5.8938,37.5276,10.2027,409.6744,5.4825,1.9682,11.8476,5.5989,5.5813,17.8808,12.7569,46.4863,48.4502,3.8803,1643.1263
2015-03-30,1.367,1.4806,9.1893,177.6572,11.4822,1.9382,1.8799,1.4325,2.036,92.5828,5.8574,37.5857,10.2105,408.8703,5.4975,1.9699,11.8773,5.5876,5.5539,17.9675,12.7369,46.3058,48.2305,3.8546,1639.2463
2015-03-31,1.3821,1.4847,9.2037,178.0304,11.511,1.9428,1.8805,1.4421,2.0367,92.6898,5.9041,38.0933,10.3257,414.2841,5.4987,1.9796,11.9643,5.6271,5.5693,17.9824,12.8014,46.3857,48.327,3.857,1645.1515
2015-04-01,1.3773,1.4816,9.1824,177.2734,11.4877,1.9451,1.8733,1.4334,2.0212,92.1106,5.8797,37.9304,10.2892,411.4102,5.4804,1.9903,11.9164,5.5946,5.5579,17.77,12.8055,46.3067,48.1372,3.8436,1629.3303
2015-04-02,1.363,1.4828,9.1886,177.5653,11.4956,1.957,1.8652,1.4205,2.0142,92.1326,5.8456,37.5559,10.1844,408.7616,5.4426,1.9789,11.8241,5.5448,5.5623,17.7484,12.7905,46.0602,48.1613,3.8412,1617.0676
